area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Pakistan,"Offals, Edible",135611006.03915805,-135171382.896247,-1.0,225112860.0,-600.460510768896
United Kingdom,Soyabeans,43797272.8634053,-43211390.64518181,-1.0,66951174.0,-645.4164738796338
Gabon,Soyabean Cake,1478285.1472771063,-1471857.3312365932,-1.0,2267995.0,-648.968507971399
Cabo Verde,Poultry Birds,957878.5501948148,-390294.2056250315,-0.6876408931272868,579933.0,-672.9987871444313
Dominican Republic,Soyabeans,7475877.381023039,-7461447.563630631,-1.0,10939347.0,-682.0743106175014
Eswatini,Poultry Birds,7424374.432363412,-811015.3124546884,-0.1226328856107668,1174222.0,-690.6831182303588
New Caledonia,Sorghum and products,205868.0471565757,-205868.0471565757,-1.0,285619.0,-720.7785446926699
Slovenia,Poultry Birds,41430537.912650526,-1531092.2038980573,-0.038373771281794866,2116252.0,-723.4923836566049
Guinea,Soyabeans,9521162.501450866,-9521162.501450866,-1.0,13041586.0,-730.0617042628762
Jordan,Cattle,8082954.062508448,-7957311.215481123,-1.0,10817077.0,-735.6249026868462
Uruguay,"Meat, Other",2744327.07059896,-2735389.3801002232,-1.0,3428271.0,-797.8918177997664
Denmark,Soyabean Cake,6122517.57362065,-4678874.94000858,-1.0,5810778.0,-805.2062804685672
Colombia,Poultry Birds,1059199783.370858,-41357997.588786125,-0.040633031740790804,50617028.0,-817.0767669090751
Barbados,Soyabean Cake,241048.66641957,-230899.7083113055,-1.0,280427.0,-823.3861515164571
Spain,Soyabeans,42279374.025500834,-39779267.19550519,-1.0,47329954.0,-840.4670580390842
Nicaragua,Soyabeans,5773463.623378118,-5763463.623378118,-1.0,6709705.0,-858.9742206815527
New Zealand,Poultry Birds,113903005.17155708,-4657372.671529517,-0.04263211777851472,5026496.0,-926.5644837933853
Guyana,Sorghum and products,745782.4539892272,-745782.4539892272,-1.0,791842.0,-941.8324034204136
Saudi Arabia,Soyabeans,35020412.86022569,-34556907.24060844,-1.0,36229972.0,-953.8209756443763
Afghanistan,Soyabeans,37916612.45830882,-37908854.4593997,-1.0,38326027.0,-989.1151634214448
Haiti,Soyabeans,11617721.558272067,-11617721.558272067,-1.0,11234508.0,-1034.1103996963702
Netherlands,Sorghum and products,18631248.00887068,-18618028.67811905,-1.0,17402277.0,-1069.861643859539
United Kingdom,Poultry Birds,996596738.9291486,-76537825.25090075,-0.0831879612414328,66951174.0,-1143.1886952557506
"China, Hong Kong SAR",Poultry Birds,29637128.813593127,-8683869.544790626,-0.4144400369120673,7501907.0,-1157.5549450014012
Viet Nam,Poultry Birds,837493438.3987769,-111410473.23153877,-0.15344041738519199,96203595.0,-1158.0697502160785
Guatemala,Poultry Birds,248373936.2805105,-20550804.7719104,-0.09020508425034368,17231172.0,-1192.6527558259183
Malta,Wheat and products,655671.4238008271,-610697.2486839058,-1.0,509595.0,-1198.3972540623552
Egypt,Soyabeans,137863885.93807584,-135831070.6723168,-1.0,106538719.0,-1274.9455967488852
Ireland,Soyabeans,6299129.000621871,-6288157.233197894,-1.0,4925074.0,-1276.7640106926096
Kuwait,Soyabeans,5824133.031667354,-5823571.574169988,-1.0,4468361.0,-1303.2903058123522
