,area,item,amount [t],comm_group,group
20067,Sudan,"Citrus, Other",0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20068,Sudan,Cloves,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20069,Sudan,Cocoa Beans and products,0.0,"Coffee, tea, cocoa",Primary crops
20070,Sudan,Coconut Oil,0.0,Vegetable oils,Crop products
20071,Sudan,Coconuts - Incl Copra,1000.0445294293039,Oil crops,Primary crops
20072,Sudan,Coffee and products,59993.77088581532,"Coffee, tea, cocoa",Primary crops
20073,Sudan,Copra Cake,82.90077539803112,Oil cakes,Crop products
20074,Sudan,Cotton lint,120054.26811220184,Fibre crops,Crop products
20075,Sudan,Cottonseed,139999.99999999988,Fibre crops,Crop products
20076,Sudan,Cottonseed Cake,63342.99999999995,Oil cakes,Crop products
20077,Sudan,Cottonseed Oil,16999.999999999978,Vegetable oils,Crop products
20078,Sudan,Dates,465887.57464674726,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20079,Sudan,Eggs,54636.05835569368,Eggs,Livestock products
20080,Sudan,"Fats, Animals, Raw",36695.639448755916,Animal fats,Livestock products
20081,Sudan,"Fish, Seafood",51877.0308518906,Fish,Fish
20082,Sudan,Fodder crops,1500000.0,Fodder crops,Primary crops
20083,Sudan,"Fruits, Other",992869.9893963152,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20084,Sudan,Goats,13559125.111793714,Live animals,Livestock
20085,Sudan,Grapefruit and products,268000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20086,Sudan,Grapes and products (excl wine),2998.7253184882006,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20087,Sudan,Grazing,309391092.0,Grazing,Primary crops
20088,Sudan,Groundnut Cake,205472.36170632235,Oil cakes,Crop products
20089,Sudan,Groundnut Oil,158004.1230445713,Vegetable oils,Crop products
20090,Sudan,Groundnuts,2773849.7223549825,Oil crops,Primary crops
20091,Sudan,"Hard Fibres, Other",0.0,Fibre crops,Primary crops
20092,Sudan,Hides and skins,138687.0307017943,"Hides, skins, wool",Livestock products
20093,Sudan,Honey,1000.0,Honey,Livestock products
20094,Sudan,Hops,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20095,Sudan,Horses,33.62752447444473,Live animals,Livestock
20096,Sudan,Jute,0.0,Fibre crops,Primary crops
20097,Sudan,Jute-Like Fibres,0.0,Fibre crops,Primary crops
20098,Sudan,"Lemons, Limes and products",341000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20099,Sudan,Maize Germ Oil,0.0,Vegetable oils,Crop products
20100,Sudan,Maize and products,56112.04987261853,Cereals,Primary crops
20101,Sudan,"Meat, Other",146943.49251874426,Meat,Livestock products
20102,Sudan,Milk - Excluding Butter,4694284.633358716,Milk,Livestock products
20103,Sudan,Millet and products,1134.6359342427595,Cereals,Primary crops
20104,Sudan,Mules,0.0,Live animals,Livestock
20105,Sudan,Mutton & Goat Meat,385960.4366645857,Meat,Livestock products
20106,Sudan,Nuts and products,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20107,Sudan,Oats,0.0,Cereals,Primary crops
20108,Sudan,"Offals, Edible",160095.11826427712,Meat,Livestock products
20109,Sudan,"Oil, palm fruit",0.0,Oil crops,Primary crops
20110,Sudan,"Oilcrops Oil, Other",25744.49255408312,Vegetable oils,Crop products
20111,Sudan,"Oilcrops, Other",4044.730990593592,Oil crops,Primary crops
20112,Sudan,"Oilseed Cakes, Other",222.11908259187464,Oil cakes,Crop products
20113,Sudan,Olive Oil,0.0,Vegetable oils,Crop products
20114,Sudan,Olives (including preserved),0.0,Oil crops,Primary crops
20115,Sudan,Onions,1950000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20116,Sudan,"Oranges, Mandarines",175775.99998577588,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20117,Sudan,Palm Oil,97708.20333388542,Vegetable oils,Crop products
20118,Sudan,Palm kernels,0.0,Oil crops,Crop products
20119,Sudan,Palmkernel Cake,0.0,Oil cakes,Crop products
20120,Sudan,Palmkernel Oil,986.554697199265,Vegetable oils,Crop products
20121,Sudan,Peas,9151.818068709066,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20122,Sudan,Pepper,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20123,Sudan,Pigmeat,0.0,Meat,Livestock products
20124,Sudan,Pigs,0.0,Live animals,Livestock
20125,Sudan,Pimento,10000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20126,Sudan,Pineapples and products,4976.629251508729,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20127,Sudan,Plantains,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20128,Sudan,Potatoes and products,501476.78405168944,Roots and tubers,Primary crops
20129,Sudan,Poultry Birds,23850313.989551328,Live animals,Livestock
20130,Sudan,Poultry Meat,58350.33126338915,Meat,Livestock products
20131,Sudan,"Pulses, Other and products",606327.0393241674,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20132,Sudan,Rabbits and hares,0.0,Live animals,Livestock
20133,Sudan,Rape and Mustard Cake,0.0,Oil cakes,Crop products
20134,Sudan,Rape and Mustard Oil,0.0,Vegetable oils,Crop products
20135,Sudan,Rape and Mustardseed,0.0,Oil crops,Primary crops
20136,Sudan,Rice and products,149994.46851857536,Cereals,Primary crops
20137,Sudan,Ricebran Oil,0.0,Vegetable oils,Crop products
20138,Sudan,"Rodents, other",0.0,Live animals,Livestock
20139,Sudan,"Roots, Other",0.0,Roots and tubers,Primary crops
20140,Sudan,Rubber,0.0,"Tobacco, rubber",Primary crops
20141,Sudan,Rye and products,0.0,Cereals,Primary crops
20142,Sudan,Seed cotton,320531.9999999997,Oil crops,Primary crops
20143,Sudan,Sesame seed,1525000.0000000005,Oil crops,Primary crops
20144,Sudan,Sesameseed Cake,9002.000000000002,Oil cakes,Crop products
20145,Sudan,Sesameseed Oil,19000.00000000001,Vegetable oils,Crop products
20146,Sudan,Sheep,16648873.781880125,Live animals,Livestock
20147,Sudan,Silk,0.0,"Hides, skins, wool",Livestock products
20148,Sudan,Sisal,0.0,Fibre crops,Primary crops
20149,Sudan,"Soft-Fibres, Other",0.0,Fibre crops,Primary crops
20150,Sudan,Sorghum and products,2782284.49714669,Cereals,Primary crops
20151,Sudan,Soyabean Cake,1236.8348502262093,Oil cakes,Crop products
20152,Sudan,Soyabean Oil,0.0,Vegetable oils,Crop products
20153,Sudan,Soyabeans,0.0,Oil crops,Primary crops
20154,Sudan,"Spices, Other",5982.01421473791,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20155,Sudan,Sugar (Raw Equivalent),1899060.294420844,"Sugar, sweeteners",Crop products
20156,Sudan,Sugar beet,0.0,Sugar crops,Primary crops
20157,Sudan,Sugar cane,5192000.0,Sugar crops,Primary crops
20158,Sudan,Sugar non-centrifugal,0.0,"Sugar, sweeteners",Crop products
20159,Sudan,Sunflower seed,105999.99999999997,Oil crops,Primary crops
20160,Sudan,Sunflowerseed Cake,48225.99999999999,Oil cakes,Crop products
20161,Sudan,Sunflowerseed Oil,146798.33914986992,Vegetable oils,Crop products
20162,Sudan,Sweet potatoes,264000.0,Roots and tubers,Primary crops
20163,Sudan,"Sweeteners, Other",398066.62203480874,"Sugar, sweeteners",Crop products
20164,Sudan,Tea (including mate),19843.469184137353,"Coffee, tea, cocoa",Primary crops
20165,Sudan,Tobacco,0.0,"Tobacco, rubber",Primary crops
20166,Sudan,Tomatoes and products,715896.9955812598,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20167,Sudan,"Vegetables, Other",1344078.9999952414,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20168,Sudan,Wheat and products,2025899.5358535377,Cereals,Primary crops
20169,Sudan,Wine,0.0,Alcohol,Crop products
20170,Sudan,Wool (Clean Eq.),0.0,"Hides, skins, wool",Livestock products
20171,Sudan,Yams,167000.0,Roots and tubers,Primary crops
20172,Suriname,Abaca,0.0,Fibre crops,Primary crops
20173,Suriname,"Alcohol, Non-Food",0.0,Ethanol,Crop products
20174,Suriname,Apples and products,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20175,Suriname,Asses,0.0,Live animals,Livestock
20176,Suriname,Bananas,48000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20177,Suriname,Barley and products,4181.314030539098,Cereals,Primary crops
20178,Suriname,Beans,1001.1647294433745,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20179,Suriname,Beer,24937.191387519462,Alcohol,Crop products
20180,Suriname,"Beverages, Alcoholic",4505.1130141356625,Alcohol,Crop products
20181,Suriname,"Beverages, Fermented",0.0,Alcohol,Crop products
20182,Suriname,Bovine Meat,2994.745941948442,Meat,Livestock products
20183,Suriname,Buffaloes,0.0,Live animals,Livestock
20184,Suriname,"Butter, Ghee",0.0,Milk,Livestock products
20185,Suriname,"Camelids, other",0.0,Live animals,Livestock
20186,Suriname,Camels,0.0,Live animals,Livestock
20187,Suriname,Cassava and products,8000.0,Roots and tubers,Primary crops
20188,Suriname,Cattle,9043.530412960568,Live animals,Livestock
20189,Suriname,"Cereals, Other",0.0,Cereals,Primary crops
20190,Suriname,"Citrus, Other",4000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20191,Suriname,Cloves,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20192,Suriname,Cocoa Beans and products,4.0,"Coffee, tea, cocoa",Primary crops
20193,Suriname,Coconut Oil,1000.0,Vegetable oils,Crop products
20194,Suriname,Coconuts - Incl Copra,14000.0,Oil crops,Primary crops
20195,Suriname,Coffee and products,6.0,"Coffee, tea, cocoa",Primary crops
20196,Suriname,Copra Cake,768.0,Oil cakes,Crop products
20197,Suriname,Cotton lint,0.0,Fibre crops,Crop products
20198,Suriname,Cottonseed,0.0,Fibre crops,Crop products
20199,Suriname,Cottonseed Cake,0.0,Oil cakes,Crop products
20200,Suriname,Cottonseed Oil,0.0,Vegetable oils,Crop products
20201,Suriname,Dates,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20202,Suriname,Eggs,3819.194271248543,Eggs,Livestock products
20203,Suriname,"Fats, Animals, Raw",0.0,Animal fats,Livestock products
20204,Suriname,"Fish, Seafood",47973.33114183688,Fish,Fish
20205,Suriname,Fodder crops,0.0,Fodder crops,Primary crops
20206,Suriname,"Fruits, Other",7990.999718131502,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20207,Suriname,Goats,410.99938465170527,Live animals,Livestock
20208,Suriname,Grapefruit and products,2000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20209,Suriname,Grapes and products (excl wine),998.9999799944992,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20210,Suriname,Grazing,425765.0,Grazing,Primary crops
20211,Suriname,Groundnut Cake,0.0,Oil cakes,Crop products
20212,Suriname,Groundnut Oil,0.0,Vegetable oils,Crop products
20213,Suriname,Groundnuts,1017.6346692392876,Oil crops,Primary crops
20214,Suriname,"Hard Fibres, Other",0.0,Fibre crops,Primary crops
20215,Suriname,Hides and skins,264.7643215219459,"Hides, skins, wool",Livestock products
20216,Suriname,Honey,0.0,Honey,Livestock products
20217,Suriname,Hops,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20218,Suriname,Horses,63.4958597043189,Live animals,Livestock
20219,Suriname,Jute,0.0,Fibre crops,Primary crops
20220,Suriname,Jute-Like Fibres,0.0,Fibre crops,Primary crops
20221,Suriname,"Lemons, Limes and products",221.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20222,Suriname,Maize Germ Oil,0.0,Vegetable oils,Crop products
20223,Suriname,Maize and products,7288.29228339902,Cereals,Primary crops
20224,Suriname,"Meat, Other",0.0,Meat,Livestock products
20225,Suriname,Milk - Excluding Butter,7884.680855811117,Milk,Livestock products
20226,Suriname,Millet and products,0.0,Cereals,Primary crops
20227,Suriname,Mules,0.0,Live animals,Livestock
20228,Suriname,Mutton & Goat Meat,0.0,Meat,Livestock products
20229,Suriname,Nuts and products,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20230,Suriname,Oats,0.0,Cereals,Primary crops
20231,Suriname,"Offals, Edible",0.0,Meat,Livestock products
20232,Suriname,"Oil, palm fruit",1123.0,Oil crops,Primary crops
20233,Suriname,"Oilcrops Oil, Other",1908.600921672471,Vegetable oils,Crop products
20234,Suriname,"Oilcrops, Other",457.3498707711225,Oil crops,Primary crops
20235,Suriname,"Oilseed Cakes, Other",0.0,Oil cakes,Crop products
20236,Suriname,Olive Oil,0.0,Vegetable oils,Crop products
20237,Suriname,Olives (including preserved),0.0,Oil crops,Primary crops
20238,Suriname,Onions,4995.991087443877,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20239,Suriname,"Oranges, Mandarines",19799.980232473623,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20240,Suriname,Palm Oil,1105.3883045888324,Vegetable oils,Crop products
20241,Suriname,Palm kernels,25.0,Oil crops,Crop products
20242,Suriname,Palmkernel Cake,11.181513231457323,Oil cakes,Crop products
20243,Suriname,Palmkernel Oil,10.249720462169211,Vegetable oils,Crop products
20244,Suriname,Peas,1692.9439198944997,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20245,Suriname,Pepper,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20246,Suriname,Pigmeat,3863.238777177803,Meat,Livestock products
20247,Suriname,Pigs,28661.096772403016,Live animals,Livestock
20248,Suriname,Pimento,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20249,Suriname,Pineapples and products,4000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20250,Suriname,Plantains,15000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20251,Suriname,Potatoes and products,12003.77544308145,Roots and tubers,Primary crops
20252,Suriname,Poultry Birds,6886566.293698356,Live animals,Livestock
20253,Suriname,Poultry Meat,26759.897839403347,Meat,Livestock products
20254,Suriname,"Pulses, Other and products",72.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20255,Suriname,Rabbits and hares,0.0,Live animals,Livestock
20256,Suriname,Rape and Mustard Cake,0.0,Oil cakes,Crop products
20257,Suriname,Rape and Mustard Oil,0.0,Vegetable oils,Crop products
20258,Suriname,Rape and Mustardseed,0.0,Oil crops,Primary crops
20259,Suriname,Rice and products,285676.82661442895,Cereals,Primary crops
20260,Suriname,Ricebran Oil,0.0,Vegetable oils,Crop products
20261,Suriname,"Rodents, other",0.0,Live animals,Livestock
20262,Suriname,"Roots, Other",2000.0,Roots and tubers,Primary crops
20263,Suriname,Rubber,0.0,"Tobacco, rubber",Primary crops
20264,Suriname,Rye and products,0.0,Cereals,Primary crops
20265,Suriname,Seed cotton,0.0,Oil crops,Primary crops
20266,Suriname,Sesame seed,0.0,Oil crops,Primary crops
20267,Suriname,Sesameseed Cake,0.0,Oil cakes,Crop products
20268,Suriname,Sesameseed Oil,0.0,Vegetable oils,Crop products
20269,Suriname,Sheep,820.9093165984099,Live animals,Livestock
20270,Suriname,Silk,0.0,"Hides, skins, wool",Livestock products
20271,Suriname,Sisal,0.0,Fibre crops,Primary crops
20272,Suriname,"Soft-Fibres, Other",0.0,Fibre crops,Primary crops
20273,Suriname,Sorghum and products,0.0,Cereals,Primary crops
20274,Suriname,Soyabean Cake,6043.025330896327,Oil cakes,Crop products
20275,Suriname,Soyabean Oil,3155.869671140882,Vegetable oils,Crop products
20276,Suriname,Soyabeans,5.0,Oil crops,Primary crops
20277,Suriname,"Spices, Other",992.1512759363576,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20278,Suriname,Sugar (Raw Equivalent),22869.267914906304,"Sugar, sweeteners",Crop products
20279,Suriname,Sugar beet,0.0,Sugar crops,Primary crops
20280,Suriname,Sugar cane,75000.0,Sugar crops,Primary crops
20281,Suriname,Sugar non-centrifugal,0.0,"Sugar, sweeteners",Crop products
20282,Suriname,Sunflower seed,0.0,Oil crops,Primary crops
20283,Suriname,Sunflowerseed Cake,0.0,Oil cakes,Crop products
20284,Suriname,Sunflowerseed Oil,3725.0275615658093,Vegetable oils,Crop products
20285,Suriname,Sweet potatoes,1000.0,Roots and tubers,Primary crops
20286,Suriname,"Sweeteners, Other",5531.951453288245,"Sugar, sweeteners",Crop products
20287,Suriname,Tea (including mate),0.0,"Coffee, tea, cocoa",Primary crops
20288,Suriname,Tobacco,0.0,"Tobacco, rubber",Primary crops
20289,Suriname,Tomatoes and products,1996.9999999992917,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20290,Suriname,"Vegetables, Other",28372.99999987095,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20291,Suriname,Wheat and products,22291.89205084815,Cereals,Primary crops
20292,Suriname,Wine,0.0,Alcohol,Crop products
20293,Suriname,Wool (Clean Eq.),0.0,"Hides, skins, wool",Livestock products
20294,Suriname,Yams,0.0,Roots and tubers,Primary crops
20295,Sweden,Abaca,0.0,Fibre crops,Primary crops
20296,Sweden,"Alcohol, Non-Food",291144.6372492044,Ethanol,Crop products
20297,Sweden,Apples and products,124472.91209875378,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20298,Sweden,Asses,12.0,Live animals,Livestock
20299,Sweden,Bananas,200589.94041623943,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20300,Sweden,Barley and products,1550866.540895463,Cereals,Primary crops
20301,Sweden,Beans,2993.6902548678377,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20302,Sweden,Beer,571347.1701238183,Alcohol,Crop products
20303,Sweden,"Beverages, Alcoholic",158052.38842909876,Alcohol,Crop products
20304,Sweden,"Beverages, Fermented",106767.93428034829,Alcohol,Crop products
20305,Sweden,Bovine Meat,235245.80809161928,Meat,Livestock products
20306,Sweden,Buffaloes,0.0,Live animals,Livestock
20307,Sweden,"Butter, Ghee",53703.72615142597,Milk,Livestock products
20308,Sweden,"Camelids, other",1.9998695031840992,Live animals,Livestock
20309,Sweden,Camels,0.0,Live animals,Livestock
20310,Sweden,Cassava and products,3983.0608921525727,Roots and tubers,Primary crops
20311,Sweden,Cattle,444196.9452118781,Live animals,Livestock
20312,Sweden,"Cereals, Other",219785.99873303843,Cereals,Primary crops
20313,Sweden,"Citrus, Other",6623.898138854677,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20314,Sweden,Cloves,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20315,Sweden,Cocoa Beans and products,5970.7067761169465,"Coffee, tea, cocoa",Primary crops
20316,Sweden,Coconut Oil,14248.731347338018,Vegetable oils,Crop products
20317,Sweden,Coconuts - Incl Copra,2005.675456852471,Oil crops,Primary crops
20318,Sweden,Coffee and products,100967.77662268256,"Coffee, tea, cocoa",Primary crops
20319,Sweden,Copra Cake,0.0,Oil cakes,Crop products
20320,Sweden,Cotton lint,0.0,Fibre crops,Crop products
20321,Sweden,Cottonseed,0.0,Fibre crops,Crop products
20322,Sweden,Cottonseed Cake,0.0,Oil cakes,Crop products
20323,Sweden,Cottonseed Oil,0.0,Vegetable oils,Crop products
20324,Sweden,Dates,4999.386139403027,"Vegetables, fruit, nuts, pulses, spices",Primary crops
20325,Sweden,Eggs,158441.12251524717,Eggs,Livestock products
20326,Sweden,"Fats, Animals, Raw",23581.767908379974,Animal fats,Livestock products
